12691836
10927986
4631392
4681087
8443675
6809970
6357693
1027672
3124458
4591246
0
18495
2472011
0
1599920
1837041
1822221
1599914
2136916
1545368
1430055
1262255
1063178
0
1289497
1223184
1220229
1164404
1199191
504271
1339438
1465625
1030168
1390640
1196214
1092450
557802
0
20216
95929
625138
0
1120374
47329
899094
960787
882458
784153
1022518
840214
868313
27702
917414
837000
15582
412927
745435
753207
874032
465567
721139
417387
516142
603837
522081
435362
404158
6890
319550
963173
536450
550564
428720
601214
328351
517911
580000
576015
605882
296436
14037
1435844
530577
515574
457346
435128
428857
484873
483615
483129
366980
30264
336681
410760
460184
423692
199932
307359
367107
367140
326431
305438
289629
132842
348967
124168
361548
349706
333200
330511
329224
247333
324726
38000
317797
317245
0
236843
306409
376333
301725
204071
0
292923
292808
170503
133459
228745
250821
197846
0
283228
265331
271064
223523
0
225962
174306
87001
250521
220029
242920
138872
229384
657209
225049
224849
291067
210103
203264
172872
170841
292512
170695
198612
198453
177797
197340
17216
192827
190855
165337
183001
0
151331
12608
179358
484690
240991
173503
133298
77276
0
122155
0
171109
161555
173636
7327
0
153047
152393
146787
145926
126441
167155
138243
131008
130603
112050
65232
0
90353
95929
92113
30700
234191
69033
65586
14496
58851
44971
39737
27359
23779
10812
11210
550440
0
2711758
195985
200000
